COUNTY,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,DATE,Long,Lat
Orange,59046,1468,245,1,2020-10-29,,
Orange,59334,1475,288,7,2020-10-30,,
Orange,59488,1483,154,8,2020-10-31,,
Orange,59733,1484,245,1,2020-11-01,,
Orange,59996,1483,263,-1,2020-11-02,,
Orange,60283,1484,287,1,2020-11-03,,
Orange,60463,1491,180,7,2020-11-04,,
Orange,60740,1494,277,3,2020-11-05,,
Orange,61049,1503,309,9,2020-11-06,,
Orange,61383,1506,334,3,2020-11-07,,
Orange,62034,1509,651,3,2020-11-08,,
Orange,62335,1509,301,0,2020-11-09,,
Orange,62597,1512,262,3,2020-11-10,,
Orange,62929,1514,332,2,2020-11-11,,
Orange,63232,1520,303,6,2020-11-12,,
Orange,63804,1522,572,2,2020-11-13,,
Orange,64340,1524,536,2,2020-11-14,,
Orange,65008,1526,668,2,2020-11-15,,
Orange,65396,1526,388,0,2020-11-16,,
Orange,65757,1526,361,0,2020-11-17,,
Orange,66381,1528,624,2,2020-11-18,,
Orange,66998,1537,617,9,2020-11-19,,
Orange,68212,1540,1214,3,2020-11-20,,
Orange,69021,1551,809,11,2020-11-21,,
Orange,69913,1554,892,3,2020-11-22,,
Orange,71074,1554,1161,0,2020-11-23,,
Orange,71975,1556,901,2,2020-11-24,,
Orange,73014,1559,1039,3,2020-11-25,,
Orange,74264,1559,1250,0,2020-11-26,,
Orange,75151,1577,887,18,2020-11-27,,
Orange,76882,1577,1731,0,2020-11-28,,
Orange,78057,1577,1175,0,2020-11-29,,
Orange,78711,1577,654,0,2020-11-30,,
Orange,79468,1577,757,0,2020-12-01,,
Orange,81046,1578,1578,1,2020-12-02,,
Orange,82187,1586,1141,8,2020-12-03,,
Orange,83738,1603,1551,17,2020-12-04,,
Orange,85735,1618,1997,15,2020-12-05,,
Orange,87737,1633,2002,15,2020-12-06,,
Orange,89793,1633,2056,0,2020-12-07,,
Orange,91406,1633,1613,0,2020-12-08,,
Orange,93763,1633,2357,0,2020-12-09,,
Orange,95297,1640,1534,7,2020-12-10,,
Orange,98357,1662,3060,22,2020-12-11,,
Orange,100468,1680,2111,18,2020-12-12,,
Orange,104768,1694,4300,14,2020-12-13,,
Orange,108602,1694,3834,0,2020-12-14,,
Orange,112893,1695,4291,1,2020-12-15,,
Orange,115260,1718,2367,23,2020-12-16,,
Orange,118367,1731,3107,13,2020-12-17,,
Orange,121681,1734,3314,3,2020-12-18,,
Orange,125574,1760,3893,26,2020-12-19,,
Orange,128780,1775,3206,15,2020-12-20,,
Orange,130444,1777,1664,2,2020-12-21,,
Orange,134850,1779,4406,2,2020-12-22,,
Orange,138050,1781,3200,2,2020-12-23,,
Orange,141205,1782,3155,1,2020-12-24,,
Orange,144542,1782,3337,0,2020-12-25,,
Orange,147304,1845,2762,63,2020-12-26,,
Orange,149276,1846,1972,1,2020-12-27,,
Orange,152089,1846,2813,0,2020-12-28,,
Orange,154411,1847,2322,1,2020-12-29,,
Orange,156611,1874,2200,27,2020-12-30,,
Orange,161586,1875,4975,1,2020-12-31,,
Orange,165440,1875,3854,0,2021-01-01,,
Orange,168457,1901,3017,26,2021-01-02,,
Orange,169874,1901,1417,0,2021-01-03,,
Orange,172458,1926,2584,25,2021-01-04,,
Orange,174869,1926,2411,0,2021-01-05,,
Orange,177686,1943,2817,17,2021-01-06,,
Orange,181922,1972,4236,29,2021-01-07,,
Orange,186608,1998,4686,26,2021-01-08,,
Orange,191004,2041,4396,43,2021-01-09,,
Orange,193766,2091,2762,50,2021-01-10,,
Orange,196340,2120,2574,29,2021-01-11,,
Orange,198260,2148,1920,28,2021-01-12,,
Orange,201158,2179,2898,31,2021-01-13,,
Orange,204442,2195,3284,16,2021-01-14,,
Orange,207129,2277,2687,82,2021-01-15,,
Orange,210111,2320,2982,43,2021-01-16,,
Orange,212389,2367,2278,47,2021-01-17,,
Orange,213866,2367,1477,0,2021-01-18,,
Orange,215244,2477,1378,110,2021-01-19,,
Orange,216893,2508,1649,31,2021-01-20,,
Orange,218867,2546,1974,38,2021-01-21,,
Orange,220384,2547,1517,1,2021-01-22,,
Orange,221722,2625,1338,78,2021-01-23,,
Orange,223853,2638,2131,13,2021-01-24,,
Orange,225105,2704,1252,66,2021-01-25,,
Orange,225987,2768,882,64,2021-01-26,,
Orange,227110,2839,1123,71,2021-01-27,,
Orange,228636,2868,1526,29,2021-01-28,,
Orange,229917,2975,1281,107,2021-01-29,,
Orange,231358,3018,1441,43,2021-01-30,,
Orange,232347,3062,989,44,2021-01-31,,
Orange,233155,3109,808,47,2021-02-01,,
Orange,233783,3162,628,53,2021-02-02,,
Orange,234738,3199,955,37,2021-02-03,,
Orange,235677,3249,939,50,2021-02-04,,
Orange,236335,3279,658,30,2021-02-05,,
Orange,237391,3312,1056,33,2021-02-06,,
Orange,238155,3358,764,46,2021-02-07,,
Orange,238715,3383,560,25,2021-02-08,,
Orange,239169,3416,454,33,2021-02-09,,
Orange,239974,3451,805,35,2021-02-10,,
Orange,240590,3493,616,42,2021-02-11,,
Orange,241075,3493,485,0,2021-02-12,,
Orange,241545,3544,470,51,2021-02-13,,
Orange,241859,3577,314,33,2021-02-14,,
Orange,242176,3577,317,0,2021-02-15,,
Orange,242382,3617,206,40,2021-02-16,,
Orange,242716,3644,334,27,2021-02-17,,
Orange,243098,3685,382,41,2021-02-18,,
Orange,243397,3726,299,41,2021-02-19,,
Orange,243761,3770,364,44,2021-02-20,,
Orange,243985,3810,224,40,2021-02-21,,
Orange,244118,3848,133,38,2021-02-22,,
Orange,244566,3848,448,0,2021-02-23,,
Orange,244743,3848,177,0,2021-02-24,,
Orange,245000,3889,257,41,2021-02-25,,
Orange,245278,3892,278,3,2021-02-26,,
Orange,245542,3904,264,12,2021-02-27,,
Orange,245706,3917,164,13,2021-02-28,,
Orange,245852,3921,146,4,2021-03-01,,
Orange,246004,3952,152,31,2021-03-02,,
Orange,246120,3966,116,14,2021-03-03,,
Orange,246354,4013,234,47,2021-03-04,,
Orange,246489,4075,135,62,2021-03-05,,
Orange,246634,4173,145,98,2021-03-06,,
Orange,246771,4226,137,53,2021-03-07,,
Orange,246900,4252,129,26,2021-03-08,,
Orange,246989,4313,89,61,2021-03-09,,
Orange,247075,4346,86,33,2021-03-10,,
Orange,247217,4379,142,33,2021-03-11,,
Mono,0,0,0,0,2020-03-18,,
Mono,0,0,0,0,2020-03-19,,
Mono,0,0,0,0,2020-03-20,,
Mono,1,0,1,0,2020-03-21,,
Mono,1,0,0,0,2020-03-22,,
Mono,1,0,0,0,2020-03-23,,
Mono,1,0,0,0,2020-03-24,,
Mono,4,0,3,0,2020-03-25,,
Mono,5,0,1,0,2020-03-26,,
Mono,6,0,1,0,2020-03-27,,
Mono,6,0,0,0,2020-03-28,,
Mono,8,0,2,0,2020-03-29,,
Mono,11,0,3,0,2020-03-30,,
Mono,12,0,1,0,2020-03-31,,
Mono,12,1,0,1,2020-04-01,,
Mono,16,1,4,0,2020-04-02,,
Mono,18,1,2,0,2020-04-03,,
Mono,18,1,0,0,2020-04-04,,
Mono,18,1,0,0,2020-04-05,,
Mono,18,1,0,0,2020-04-06,,
Mono,18,1,0,0,2020-04-07,,
Mono,19,1,1,0,2020-04-08,,
Mono,19,1,0,0,2020-04-09,,
Mono,20,1,1,0,2020-04-10,,
Mono,20,1,0,0,2020-04-11,,
Mono,20,1,0,0,2020-04-12,,
Mono,21,1,1,0,2020-04-13,,
Mono,22,1,1,0,2020-04-14,,
Mono,22,1,0,0,2020-04-15,,
Mono,22,1,0,0,2020-04-16,,
Mono,22,1,0,0,2020-04-17,,
Mono,22,1,0,0,2020-04-18,,
Mono,23,1,1,0,2020-04-19,,
Mono,23,1,0,0,2020-04-20,,
Mono,23,1,0,0,2020-04-21,,
Mono,23,1,0,0,2020-04-22,,
Mono,23,1,0,0,2020-04-23,,
Mono,23,1,0,0,2020-04-24,,
Mono,23,1,0,0,2020-04-25,,
Mono,23,1,0,0,2020-04-26,,
Mono,23,1,0,0,2020-04-27,,
Mono,25,1,2,0,2020-04-28,,
Mono,25,1,0,0,2020-04-29,,
Mono,25,1,0,0,2020-04-30,,
Mono,25,1,0,0,2020-05-01,,
Mono,25,1,0,0,2020-05-02,,
Mono,25,1,0,0,2020-05-03,,
Mono,25,1,0,0,2020-05-04,,
Mono,25,1,0,0,2020-05-05,,
Mono,26,1,1,0,2020-05-06,,
Mono,26,1,0,0,2020-05-07,,
Mono,27,1,1,0,2020-05-08,,
Mono,27,1,0,0,2020-05-09,,
Mono,27,1,0,0,2020-05-10,,
Mono,30,1,3,0,2020-05-11,,
Mono,31,1,1,0,2020-05-12,,
Mono,31,1,0,0,2020-05-13,,
Mono,31,1,0,0,2020-05-14,,
Mono,31,1,0,0,2020-05-15,,
Mono,32,1,1,0,2020-05-16,,
Mono,32,1,0,0,2020-05-17,,
Mono,33,1,1,0,2020-05-18,,
Mono,33,1,0,0,2020-05-19,,
Mono,33,1,0,0,2020-05-20,,
Mono,33,1,0,0,2020-05-21,,
Mono,34,1,1,0,2020-05-22,,
Mono,34,1,0,0,2020-05-23,,
Mono,34,1,0,0,2020-05-24,,
Mono,34,1,0,0,2020-05-25,,
Mono,34,1,0,0,2020-05-26,,
Mono,34,1,0,0,2020-05-27,,
Mono,34,1,0,0,2020-05-28,,
Mono,34,1,0,0,2020-05-29,,
Mono,34,1,0,0,2020-05-30,,
Mono,34,1,0,0,2020-05-31,,
Mono,35,1,1,0,2020-06-01,,
Mono,35,1,0,0,2020-06-02,,
Mono,35,1,0,0,2020-06-03,,
Mono,35,1,0,0,2020-06-04,,
Mono,35,1,0,0,2020-06-05,,
Mono,35,1,0,0,2020-06-06,,
Mono,35,1,0,0,2020-06-07,,
Mono,35,1,0,0,2020-06-08,,
Mono,35,1,0,0,2020-06-09,,
Mono,35,1,0,0,2020-06-10,,
Mono,35,1,0,0,2020-06-11,,
Mono,35,1,0,0,2020-06-12,,
Mono,35,1,0,0,2020-06-13,,
Mono,34,1,-1,0,2020-06-14,,
Mono,34,1,0,0,2020-06-15,,
Mono,34,1,0,0,2020-06-16,,
Mono,34,1,0,0,2020-06-17,,
Mono,34,1,0,0,2020-06-18,,
Mono,34,1,0,0,2020-06-19,,
Mono,34,1,0,0,2020-06-20,,
Mono,34,1,0,0,2020-06-21,,
Mono,34,1,0,0,2020-06-22,,
Mono,35,1,1,0,2020-06-23,,
Mono,35,1,0,0,2020-06-24,,
Mono,35,1,0,0,2020-06-25,,
Mono,35,1,0,0,2020-06-26,,
Mono,35,1,0,0,2020-06-27,,
Mono,35,1,0,0,2020-06-28,,
Mono,35,1,0,0,2020-06-29,,
Mono,36,1,1,0,2020-06-30,,
Mono,37,1,1,0,2020-07-01,,
Mono,37,1,0,0,2020-07-02,,
Mono,37,1,0,0,2020-07-03,,
Mono,37,1,0,0,2020-07-04,,
Mono,39,1,2,0,2020-07-05,,
Mono,40,1,1,0,2020-07-06,,
Mono,42,1,2,0,2020-07-07,,
Mono,45,1,3,0,2020-07-08,,
Mono,45,1,0,0,2020-07-09,,
Mono,45,1,0,0,2020-07-10,,
Mono,45,1,0,0,2020-07-11,,
Mono,45,1,0,0,2020-07-12,,
Mono,47,1,2,0,2020-07-13,,
Mono,48,1,1,0,2020-07-14,,
Mono,52,1,4,0,2020-07-15,,
Mono,53,1,1,0,2020-07-16,,
Mono,54,1,1,0,2020-07-17,,
Mono,54,1,0,0,2020-07-18,,
Mono,63,1,9,0,2020-07-19,,
Mono,78,1,15,0,2020-07-20,,
Mono,79,1,1,0,2020-07-21,,
Mono,82,1,3,0,2020-07-22,,
Mono,82,1,0,0,2020-07-23,,
Mono,82,1,0,0,2020-07-24,,
Mono,82,1,0,0,2020-07-25,,
Mono,82,1,0,0,2020-07-26,,
Mono,99,1,17,0,2020-07-27,,
Mono,102,1,3,0,2020-07-28,,
Mono,102,1,0,0,2020-07-29,,
Mono,104,1,2,0,2020-07-30,,
Mono,104,1,0,0,2020-07-31,,
Mono,104,1,0,0,2020-08-01,,
Mono,104,1,0,0,2020-08-02,,
Mono,104,1,0,0,2020-08-03,,
Mono,104,1,0,0,2020-08-04,,
Mono,104,1,0,0,2020-08-05,,
Mono,111,1,7,0,2020-08-06,,
Mono,112,1,1,0,2020-08-07,,
Mono,113,1,1,0,2020-08-08,,
Mono,113,1,0,0,2020-08-09,,
Mono,123,1,10,0,2020-08-10,,
Mono,124,1,1,0,2020-08-11,,
Mono,124,1,0,0,2020-08-12,,
Mono,124,1,0,0,2020-08-13,,
Mono,126,1,2,0,2020-08-14,,
Mono,126,1,0,0,2020-08-15,,
Mono,126,1,0,0,2020-08-16,,
Mono,126,1,0,0,2020-08-17,,
Mono,129,1,3,0,2020-08-18,,
Mono,128,2,-1,1,2020-08-19,,
Mono,128,2,0,0,2020-08-20,,
Mono,128,2,0,0,2020-08-21,,
Mono,129,2,1,0,2020-08-22,,
Mono,129,2,0,0,2020-08-23,,
Mono,129,2,0,0,2020-08-24,,
Mono,129,2,0,0,2020-08-25,,
Mono,141,2,12,0,2020-08-26,,
Mono,145,2,4,0,2020-08-27,,
Mono,145,2,0,0,2020-08-28,,
Mono,145,2,0,0,2020-08-29,,
Mono,145,2,0,0,2020-08-30,,
Mono,145,2,0,0,2020-08-31,,
Mono,145,2,0,0,2020-09-01,,
Mono,145,2,0,0,2020-09-02,,
Mono,144,2,-1,0,2020-09-03,,
Mono,145,2,1,0,2020-09-04,,
Mono,145,2,0,0,2020-09-05,,
Mono,145,2,0,0,2020-09-06,,
Mono,145,2,0,0,2020-09-07,,
Mono,145,2,0,0,2020-09-08,,
Mono,145,2,0,0,2020-09-09,,
Mono,145,2,0,0,2020-09-10,,
Mono,145,2,0,0,2020-09-11,,
Mono,147,2,2,0,2020-09-12,,
Mono,147,2,0,0,2020-09-13,,
Mono,147,2,0,0,2020-09-14,,
Mono,147,2,0,0,2020-09-15,,
Mono,147,2,0,0,2020-09-16,,
Mono,147,2,0,0,2020-09-17,,
Mono,147,2,0,0,2020-09-18,,
Mono,147,2,0,0,2020-09-19,,
Mono,147,2,0,0,2020-09-20,,
Mono,147,2,0,0,2020-09-21,,
Mono,149,2,2,0,2020-09-22,,
Mono,149,2,0,0,2020-09-23,,
Mono,149,2,0,0,2020-09-24,,
Mono,149,2,0,0,2020-09-25,,
Mono,148,2,-1,0,2020-09-26,,
Mono,148,2,0,0,2020-09-27,,
Mono,148,2,0,0,2020-09-28,,
Mono,149,2,1,0,2020-09-29,,
Mono,150,2,1,0,2020-09-30,,
Mono,150,2,0,0,2020-10-01,,
Mono,150,2,0,0,2020-10-02,,
Mono,152,2,2,0,2020-10-03,,
Mono,152,2,0,0,2020-10-04,,
Mono,152,2,0,0,2020-10-05,,
Mono,153,2,1,0,2020-10-06,,
Mono,153,2,0,0,2020-10-07,,
Mono,153,2,0,0,2020-10-08,,
Mono,154,2,1,0,2020-10-09,,
Mono,154,2,0,0,2020-10-10,,
Mono,154,2,0,0,2020-10-11,,
Mono,154,2,0,0,2020-10-12,,
Mono,155,2,1,0,2020-10-13,,
Mono,155,2,0,0,2020-10-14,,
Mono,155,2,0,0,2020-10-15,,
Mono,155,2,0,0,2020-10-16,,
Mono,155,2,0,0,2020-10-17,,
Mono,155,2,0,0,2020-10-18,,
Mono,156,2,1,0,2020-10-19,,
Mono,156,2,0,0,2020-10-20,,
Mono,156,2,0,0,2020-10-21,,
Mono,156,2,0,0,2020-10-22,,
Mono,159,2,3,0,2020-10-23,,
Mono,167,2,8,0,2020-10-24,,
Mono,167,2,0,0,2020-10-25,,
Mono,167,2,0,0,2020-10-26,,
Mono,169,2,2,0,2020-10-27,,
Mono,176,2,7,0,2020-10-28,,
Mono,176,2,0,0,2020-10-29,,
Mono,193,2,17,0,2020-10-30,,
Mono,194,2,1,0,2020-10-31,,
Mono,211,2,17,0,2020-11-01,,
Mono,211,2,0,0,2020-11-02,,
Mono,210,2,-1,0,2020-11-03,,
Mono,237,2,27,0,2020-11-04,,
Mono,307,2,70,0,2020-11-05,,
Mono,308,2,1,0,2020-11-06,,
Mono,351,2,43,0,2020-11-07,,
Mono,352,2,1,0,2020-11-08,,
Mono,352,2,0,0,2020-11-09,,
Mono,443,2,91,0,2020-11-10,,
Mono,443,2,0,0,2020-11-11,,
Mono,442,2,-1,0,2020-11-12,,
Mono,448,2,6,0,2020-11-13,,
Mono,453,2,5,0,2020-11-14,,
Mono,453,2,0,0,2020-11-15,,
Mono,453,2,0,0,2020-11-16,,
Mono,459,2,6,0,2020-11-17,,
Mono,468,2,9,0,2020-11-18,,
Mono,468,2,0,0,2020-11-19,,
Mono,469,3,1,1,2020-11-20,,
Mono,469,3,0,0,2020-11-21,,
Mono,481,3,12,0,2020-11-22,,
Mono,480,3,-1,0,2020-11-23,,
Mono,483,3,3,0,2020-11-24,,
Mono,487,3,4,0,2020-11-25,,
Mono,485,3,-2,0,2020-11-26,,
Mono,498,3,13,0,2020-11-27,,
Mono,505,3,7,0,2020-11-28,,
Mono,515,3,10,0,2020-11-29,,
Mono,519,3,4,0,2020-11-30,,
Mono,520,3,1,0,2020-12-01,,
Mono,520,3,0,0,2020-12-02,,
Mono,527,3,7,0,2020-12-03,,
Mono,549,3,22,0,2020-12-04,,
Mono,554,3,5,0,2020-12-05,,
Mono,586,3,32,0,2020-12-06,,
Mono,590,3,4,0,2020-12-07,,
Mono,597,3,7,0,2020-12-08,,
Mono,601,3,4,0,2020-12-09,,
Mono,601,3,0,0,2020-12-10,,
Mono,631,3,30,0,2020-12-11,,
Mono,640,3,9,0,2020-12-12,,
Mono,675,3,35,0,2020-12-13,,
Mono,685,3,10,0,2020-12-14,,
Mono,702,3,17,0,2020-12-15,,
Mono,702,3,0,0,2020-12-16,,
Mono,718,3,16,0,2020-12-17,,
Mono,731,3,13,0,2020-12-18,,
Mono,766,3,35,0,2020-12-19,,
Mono,774,3,8,0,2020-12-20,,
Mono,781,3,7,0,2020-12-21,,
Mono,786,4,5,1,2020-12-22,,
Mono,814,4,28,0,2020-12-23,,
Mono,817,4,3,0,2020-12-24,,
Mono,843,4,26,0,2020-12-25,,
Mono,850,4,7,0,2020-12-26,,
Mono,849,4,-1,0,2020-12-27,,
Mono,848,4,-1,0,2020-12-28,,
Mono,868,4,20,0,2020-12-29,,
Mono,868,4,0,0,2020-12-30,,
Mono,868,4,0,0,2020-12-31,,
Mono,884,4,16,0,2021-01-01,,
Mono,884,4,0,0,2021-01-02,,
Mono,893,4,9,0,2021-01-03,,
Mono,895,4,2,0,2021-01-04,,
Mono,896,4,1,0,2021-01-05,,
Mono,905,4,9,0,2021-01-06,,
Mono,905,4,0,0,2021-01-07,,
Mono,951,4,46,0,2021-01-08,,
Mono,964,4,13,0,2021-01-09,,
Mono,965,4,1,0,2021-01-10,,
Mono,1006,4,41,0,2021-01-11,,
Mono,1008,4,2,0,2021-01-12,,
Mono,1017,4,9,0,2021-01-13,,
Mono,1020,4,3,0,2021-01-14,,
Mono,1057,4,37,0,2021-01-15,,
Mono,1079,4,22,0,2021-01-16,,
Mono,1091,4,12,0,2021-01-17,,
Mono,1101,4,10,0,2021-01-18,,
Mono,1106,4,5,0,2021-01-19,,
Mono,1105,4,-1,0,2021-01-20,,
Mono,1104,4,-1,0,2021-01-21,,
Mono,1108,4,4,0,2021-01-22,,
Mono,1111,4,3,0,2021-01-23,,
Mono,1113,4,2,0,2021-01-24,,
Mono,1114,4,1,0,2021-01-25,,
Mono,1120,4,6,0,2021-01-26,,
Mono,1131,4,11,0,2021-01-27,,
Mono,1131,4,0,0,2021-01-28,,
Mono,1139,4,8,0,2021-01-29,,
Mono,1143,4,4,0,2021-01-30,,
Mono,1146,4,3,0,2021-01-31,,
Mono,1145,4,-1,0,2021-02-01,,
Mono,1147,4,2,0,2021-02-02,,
Mono,1146,4,-1,0,2021-02-03,,
Mono,1153,4,7,0,2021-02-04,,
Mono,1157,4,4,0,2021-02-05,,
Mono,1159,4,2,0,2021-02-06,,
Mono,1165,4,6,0,2021-02-07,,
Mono,1165,4,0,0,2021-02-08,,
Mono,1167,4,2,0,2021-02-09,,
Mono,1170,4,3,0,2021-02-10,,
Mono,1173,4,3,0,2021-02-11,,
Mono,1172,4,-1,0,2021-02-12,,
Mono,1176,4,4,0,2021-02-13,,
Mono,1180,4,4,0,2021-02-14,,
Mono,1178,4,-2,0,2021-02-15,,
Mono,1180,4,2,0,2021-02-16,,
Mono,1180,4,0,0,2021-02-17,,
Mono,1182,4,2,0,2021-02-18,,
Mono,1186,4,4,0,2021-02-19,,
Mono,1187,4,1,0,2021-02-20,,
Mono,1189,4,2,0,2021-02-21,,
Mono,1189,4,0,0,2021-02-22,,
Mono,1189,4,0,0,2021-02-23,,
Mono,1189,4,0,0,2021-02-24,,
Mono,1190,4,1,0,2021-02-25,,
Mono,1191,4,1,0,2021-02-26,,
Mono,1191,4,0,0,2021-02-27,,
Mono,1192,4,1,0,2021-02-28,,
Mono,1192,4,0,0,2021-03-01,,
Mono,1191,4,-1,0,2021-03-02,,
Mono,1191,4,0,0,2021-03-03,,
Mono,1197,4,6,0,2021-03-04,,
Mono,1197,4,0,0,2021-03-05,,
Mono,1198,4,1,0,2021-03-06,,
Mono,1199,4,1,0,2021-03-07,,
Mono,1200,4,1,0,2021-03-08,,
Mono,1203,4,3,0,2021-03-09,,
Mono,1204,4,1,0,2021-03-10,,
Mono,1206,4,2,0,2021-03-11,,
Calaveras,2,0,2,0,2020-03-18,,
Calaveras,2,0,0,0,2020-03-19,,
Calaveras,2,0,0,0,2020-03-20,,
Calaveras,2,0,0,0,2020-03-21,,
Calaveras,2,0,0,0,2020-03-22,,
Calaveras,2,0,0,0,2020-03-23,,
Calaveras,2,0,0,0,2020-03-24,,
Calaveras,2,0,0,0,2020-03-25,,
Calaveras,2,0,0,0,2020-03-26,,
Calaveras,2,0,0,0,2020-03-27,,
Calaveras,2,0,0,0,2020-03-28,,
Calaveras,2,0,0,0,2020-03-29,,
Calaveras,3,0,1,0,2020-03-30,,
Calaveras,3,0,0,0,2020-03-31,,
Calaveras,3,0,0,0,2020-04-01,,
Calaveras,3,0,0,0,2020-04-02,,
Calaveras,3,0,0,0,2020-04-03,,
Calaveras,3,0,0,0,2020-04-04,,
Calaveras,3,0,0,0,2020-04-05,,
Calaveras,4,0,1,0,2020-04-06,,
Calaveras,5,0,1,0,2020-04-07,,
Calaveras,5,0,0,0,2020-04-08,,
Calaveras,5,0,0,0,2020-04-09,,
Calaveras,5,0,0,0,2020-04-10,,
Calaveras,5,0,0,0,2020-04-11,,
Calaveras,5,0,0,0,2020-04-12,,
Calaveras,5,0,0,0,2020-04-13,,
Calaveras,5,0,0,0,2020-04-14,,
Calaveras,9,0,4,0,2020-04-15,,
Calaveras,10,0,1,0,2020-04-16,,
Calaveras,11,0,1,0,2020-04-17,,
Calaveras,12,0,1,0,2020-04-18,,
Calaveras,12,0,0,0,2020-04-19,,
Calaveras,12,0,0,0,2020-04-20,,
Calaveras,12,0,0,0,2020-04-21,,
Calaveras,12,0,0,0,2020-04-22,,
Calaveras,12,0,0,0,2020-04-23,,
Calaveras,12,0,0,0,2020-04-24,,
Calaveras,12,0,0,0,2020-04-25,,
Calaveras,13,0,1,0,2020-04-26,,
Calaveras,13,0,0,0,2020-04-27,,
Calaveras,13,0,0,0,2020-04-28,,
Calaveras,13,0,0,0,2020-04-29,,
Calaveras,13,0,0,0,2020-04-30,,
Calaveras,13,0,0,0,2020-05-01,,
Calaveras,13,0,0,0,2020-05-02,,
Calaveras,13,0,0,0,2020-05-03,,
Calaveras,13,0,0,0,2020-05-04,,
Calaveras,13,0,0,0,2020-05-05,,
Calaveras,13,0,0,0,2020-05-06,,
Calaveras,13,0,0,0,2020-05-07,,
Calaveras,13,0,0,0,2020-05-08,,
Calaveras,13,0,0,0,2020-05-09,,
Calaveras,13,0,0,0,2020-05-10,,
Calaveras,13,0,0,0,2020-05-11,,
Calaveras,13,0,0,0,2020-05-12,,
Calaveras,13,0,0,0,2020-05-13,,
Calaveras,13,0,0,0,2020-05-14,,
Calaveras,13,0,0,0,2020-05-15,,
Calaveras,13,0,0,0,2020-05-16,,
Calaveras,13,0,0,0,2020-05-17,,
Calaveras,13,0,0,0,2020-05-18,,
Calaveras,13,0,0,0,2020-05-19,,
Calaveras,13,0,0,0,2020-05-20,,
Calaveras,13,0,0,0,2020-05-21,,
Calaveras,13,0,0,0,2020-05-22,,
Calaveras,13,0,0,0,2020-05-23,,
Calaveras,13,0,0,0,2020-05-24,,
Calaveras,13,0,0,0,2020-05-25,,
Calaveras,13,0,0,0,2020-05-26,,
Calaveras,15,0,2,0,2020-05-27,,
Calaveras,15,0,0,0,2020-05-28,,
Calaveras,15,0,0,0,2020-05-29,,
Calaveras,15,0,0,0,2020-05-30,,
Calaveras,15,0,0,0,2020-05-31,,
Calaveras,15,0,0,0,2020-06-01,,
Calaveras,15,0,0,0,2020-06-02,,
Calaveras,15,0,0,0,2020-06-03,,
Calaveras,15,0,0,0,2020-06-04,,
Calaveras,16,0,1,0,2020-06-05,,
Calaveras,16,0,0,0,2020-06-06,,
Calaveras,16,0,0,0,2020-06-07,,
Calaveras,16,0,0,0,2020-06-08,,
Calaveras,16,0,0,0,2020-06-09,,
Calaveras,16,0,0,0,2020-06-10,,
Calaveras,16,0,0,0,2020-06-11,,
Calaveras,18,0,2,0,2020-06-12,,
Calaveras,18,0,0,0,2020-06-13,,
Calaveras,18,0,0,0,2020-06-14,,
Calaveras,18,0,0,0,2020-06-15,,
Calaveras,19,0,1,0,2020-06-16,,
Calaveras,20,0,1,0,2020-06-17,,
Calaveras,20,0,0,0,2020-06-18,,
Calaveras,20,0,0,0,2020-06-19,,
Calaveras,20,0,0,0,2020-06-20,,
Calaveras,20,0,0,0,2020-06-21,,
Calaveras,20,0,0,0,2020-06-22,,
Calaveras,26,0,6,0,2020-06-23,,
Calaveras,26,0,0,0,2020-06-24,,
Calaveras,26,0,0,0,2020-06-25,,
Calaveras,30,0,4,0,2020-06-26,,
Calaveras,30,0,0,0,2020-06-27,,
Calaveras,31,0,1,0,2020-06-28,,
Calaveras,32,0,1,0,2020-06-29,,
Calaveras,35,0,3,0,2020-06-30,,
Calaveras,37,0,2,0,2020-07-01,,
Calaveras,42,0,5,0,2020-07-02,,
Calaveras,44,0,2,0,2020-07-03,,
Calaveras,45,0,1,0,2020-07-04,,
Calaveras,45,0,0,0,2020-07-05,,
Calaveras,45,0,0,0,2020-07-06,,
Calaveras,58,0,13,0,2020-07-07,,
Calaveras,58,0,0,0,2020-07-08,,
Calaveras,59,0,1,0,2020-07-09,,
Calaveras,61,0,2,0,2020-07-10,,
Calaveras,62,0,1,0,2020-07-11,,
Calaveras,62,0,0,0,2020-07-12,,
Calaveras,63,0,1,0,2020-07-13,,
Calaveras,74,0,11,0,2020-07-14,,
Calaveras,75,0,1,0,2020-07-15,,
Calaveras,82,0,7,0,2020-07-16,,
Calaveras,86,0,4,0,2020-07-17,,
Calaveras,89,0,3,0,2020-07-18,,
Calaveras,89,0,0,0,2020-07-19,,
Calaveras,90,0,1,0,2020-07-20,,
Calaveras,96,1,6,1,2020-07-21,,
Calaveras,98,1,2,0,2020-07-22,,
Calaveras,102,1,4,0,2020-07-23,,
Calaveras,102,1,0,0,2020-07-24,,
Calaveras,103,1,1,0,2020-07-25,,
Calaveras,103,1,0,0,2020-07-26,,
Calaveras,103,1,0,0,2020-07-27,,
Calaveras,105,1,2,0,2020-07-28,,
Calaveras,107,1,2,0,2020-07-29,,
Calaveras,111,1,4,0,2020-07-30,,
Calaveras,112,1,1,0,2020-07-31,,
Calaveras,116,1,4,0,2020-08-01,,
